"Date","Team","Opp","BO","Pos","PA","H","2B","3B","HR","R","RBI","SB","CS","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+"
"<a href=""wins.aspx?date=2017-04-24&team=Nationals&dh=0"">2017-04-24</a>","WSN","@COL","4","2B","4","0","0","0","0","0","0","0","0","0.0 %","25.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-04-23&team=Nationals&dh=0"">2017-04-23</a>","WSN","@NYM","5","2B","4","1","0","0","1","1","4","0","0","0.0 %","25.0 %",".750",".000",".250",".250","1.000",".495","209"
"<a href=""wins.aspx?date=2017-04-22&team=Nationals&dh=0"">2017-04-22</a>","WSN","@NYM","5","2B","5","2","0","0","0","0","0","0","0","0.0 %","20.0 %",".000",".500",".400",".400",".400",".351","114"
"<a href=""wins.aspx?date=2017-04-21&team=Nationals&dh=0"">2017-04-21</a>","WSN","@NYM","4","2B","5","0","0","0","0","0","0","0","0","20.0 %","20.0 %",".000",".000",".000",".200",".000",".000","-100"
"<a href=""wins.aspx?date=2017-04-19&team=Nationals&dh=0"">2017-04-19</a>","WSN","@ATL","4","2B","6","0","0","0","0","1","0","0","0","33.3 %","0.0 %",".000",".000",".000",".333",".000",".231","35"
"<a href=""wins.aspx?date=2017-04-18&team=Nationals&dh=0"">2017-04-18</a>","WSN","@ATL","4","2B","4","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-04-16&team=Nationals&dh=0"">2017-04-16</a>","WSN","PHI","4","2B","4","1","1","0","0","0","0","0","0","0.0 %","0.0 %",".250",".250",".250",".250",".500",".308","86"
"<a href=""wins.aspx?date=2017-04-15&team=Nationals&dh=0"">2017-04-15</a>","WSN","PHI","4","2B","4","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-04-14&team=Nationals&dh=0"">2017-04-14</a>","WSN","PHI","4","2B","5","2","1","0","0","0","1","0","0","0.0 %","0.0 %",".200",".400",".400",".400",".600",".422","161"
"<a href=""wins.aspx?date=2017-04-12&team=Nationals&dh=0"">2017-04-12</a>","WSN","STL","4","2B","4","1","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".250",".250",".250",".250",".219","28"
"<a href=""wins.aspx?date=2017-04-11&team=Nationals&dh=0"">2017-04-11</a>","WSN","STL","4","2B","5","4","2","0","1","2","5","0","0","0.0 %","0.0 %","1.000",".750",".800",".800","1.800","1.064","583"
"<a href=""wins.aspx?date=2017-04-10&team=Nationals&dh=0"">2017-04-10</a>","WSN","STL","4","2B","6","1","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".167",".167",".167",".167",".146","-21"
"<a href=""wins.aspx?date=2017-04-09&team=Nationals&dh=0"">2017-04-09</a>","WSN","@PHI","4","2B","4","1","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".250",".250",".250",".250",".219","28"
"<a href=""wins.aspx?date=2017-04-08&team=Nationals&dh=0"">2017-04-08</a>","WSN","@PHI","4","2B","4","3","2","0","0","2","0","0","0","0.0 %","25.0 %",".500","1.000",".750",".750","1.250",".835","433"
"<a href=""wins.aspx?date=2017-04-07&team=Nationals&dh=0"">2017-04-07</a>","WSN","@PHI","4","2B","5","2","1","0","1","2","2","0","0","20.0 %","20.0 %","1.000",".500",".500",".600","1.500",".781","397"
"<a href=""wins.aspx?date=2017-04-06&team=Nationals&dh=0"">2017-04-06</a>","WSN","MIA","4","2B","5","2","0","0","0","0","0","0","0","0.0 %","20.0 %",".000",".500",".400",".400",".400",".351","114"
"<a href=""wins.aspx?date=2017-04-05&team=Nationals&dh=0"">2017-04-05</a>","WSN","MIA","4","2B","4","2","0","0","0","1","1","0","0","0.0 %","0.0 %",".000",".500",".500",".500",".500",".438","172"
"<a href=""wins.aspx?date=2017-04-03&team=Nationals&dh=0"">2017-04-03</a>","WSN","MIA","4","2B","4","2","0","0","0","0","1","0","0","0.0 %","25.0 %",".000",".667",".500",".500",".500",".438","172"
